Total Length of Bwd Packet,Flow Bytes/s,Total TCP Flow Time,Total Fwd Packet,Fwd IAT Std,Bwd Packet Length Std,Flow Duration,Average Packet Size
240.0,13201.878728896034,0,2,0.0,0.0,23633,78.0
148.0,4297.994269340975,0,1,0.0,0.0,46068,99.0
348.0,1990950.226244344,0,2,0.0,0.0,221,110.0
46.0,36.87392869236758,180805388,6,1946335.0955302375,23.0,4583184,16.9
110.0,2744.7239376746834,0,1,0.0,0.0,59751,82.0
96.0,909090.9090909092,0,2,0.0,0.0,176,40.0
132.0,5420.711974110032,0,4,26461.70488334668,0.0,49440,44.66666666666666
9814.0,233.0061871554959,51234691,18,4347670.253194378,841.1058593700715,51234691,361.75757575757575
109.0,3295.254833040422,0,1,0.0,0.0,50072,82.5
266.0,425.3141018825094,0,2,0.0,0.0,808814,86.0
224.0,1656.2091919610154,0,2,0.0,0.0,188382,78.0
347.0,6.808181581183113,0,2,0.0,95.45941546018392,63893713,108.75
328.0,1680672.2689075628,0,2,0.0,0.0,238,100.0
62.0,4614.004357670782,0,1,0.0,0.0,23407,54.0
98.0,867724.8677248677,0,2,0.0,0.0,189,41.0
3776.0,8093.90020655696,510755,8,35766.64916277919,663.3397463198019,510755,275.6
332.0,2071065.989847716,0,2,0.0,0.0,197,102.0
46758.0,8397.973304540621,5616236,24,951820.0924935028,901.902444671503,5616236,889.9056603773585
3328.0,1576.9561282617228,2540337,9,687493.0393116588,550.9296789165666,2540337,210.8421052631579
858.0,12646.535713934773,101767,5,13153.73181521756,383.7092649389639,101767,128.7
8.0,93023.25581395348,27603809009,2,0.0,0.0,86,2.0
123.0,441805.2256532066,0,1,0.0,0.0,421,93.0
0.0,0.0,5276404,4,3004738.1154745137,0.0,5276404,0.0
5714.0,52.20642696172223,116384138,20,4872094.83477537,611.1654461881651,116384138,159.89473684210526
250.0,1364806.8669527897,0,2,0.0,0.0,233,79.5
428.0,11947.127605490596,0,4,17986.48161814867,0.0,47208,94.0
1614.0,36.63013859685118,61069930,12,5133951.80271339,314.1243239691745,61069930,93.20833333333331
176.0,4109.149277688603,0,2,0.0,0.0,62300,64.0
532.0,19040.925210057187,0,2,0.0,0.0,31301,149.0
300.0,1898989.898989899,0,2,0.0,0.0,198,94.0
0.0,32500000.0,0,13,1.1547005383792517,0.0,20,50.0
7047.0,81.83873167902658,110387830,20,5136324.342888549,621.4623056697977,110387830,225.85
5500.0,52.44667820787311,118024634,23,4890930.218452517,484.0294396640958,118024634,126.3265306122449
154.0,2845.435920783064,0,1,0.0,0.0,70288,100.0
176.0,9014.084507042253,0,2,0.0,0.0,26625,60.0
607.0,13.354953615334956,115762289,17,4654092.7153715575,156.72672607652683,115762289,48.3125
4988.0,85.13389975287828,119963963,36,4543444.8313821815,500.5810890022381,119963963,167.4262295081967
149.0,16.146165401047003,0,2,0.0,21.920310216782973,14740342,59.5
0.0,0.0,0,190,1813042.77831994,0.0,119263718,0.0
0.0,0.0,122507785,2,0.0,0.0,24519,0.0
3710.0,697.6207640419284,5842716,9,1982648.194467116,1147.342262215886,5842716,271.7333333333333
190.0,8940.25990612727,0,2,0.0,0.0,31319,70.0
102.0,4582.566882886372,0,1,0.0,0.0,30987,71.0
282.0,11585.760517799352,0,2,0.0,0.0,30900,89.5
46.0,53.09658331340903,181734190,6,1267169.9289296996,26.558112382722783,3182879,18.77777777777778
145.0,1700.455510621239,0,1,0.0,0.0,113499,96.5
284.0,1889447.2361809043,0,2,0.0,0.0,199,94.0
3188.0,74201.89818809318,76494,52,6997.46862986054,129.09055336368317,76494,67.57142857142857
92.0,926829.268292683,0,2,0.0,0.0,164,38.0
290.0,4735.19977305955,0,4,19266.178482857813,0.0,91654,72.33333333333333
5289.0,986.9604977725992,5712488,12,1628746.4844557887,989.2133147824372,5712488,281.9
242.0,962.4392059234924,0,2,0.0,0.0,311708,75.0
244.0,3248.3182094431754,0,2,0.0,0.0,95434,77.5
234.0,1801169.5906432748,0,2,0.0,0.0,171,77.0
130.0,1245901.6393442622,0,2,0.0,0.0,183,57.0
200.0,1454545.4545454546,0,2,0.0,0.0,198,72.0
5441.0,1037.869995105062,5587405,10,1738204.6343076078,622.9603964583588,5587405,289.95
250.0,13180.800795821931,0,2,0.0,0.0,24126,79.5
18147.0,2071.622138535555,9280650,19,1305247.0824770003,956.031272562591,9280650,519.6216216216217
190.0,140.01397424319902,5892269,9,1942439.862323004,59.28020628458421,5892269,51.5625
97.0,802.6711110863373,0,1,0.0,0.0,179401,72.0
125.0,1.80031098872071,0,2,0.0,0.0,119979271,72.0
46.0,39.35008560389924,182499711,6,1879195.8221638848,23.0,4294781,16.9
184.0,5180.629980424337,0,2,0.0,0.0,50573,65.5
204.0,8970.056788848735,0,2,0.0,0.0,30992,69.5
96813.0,925.0887594315852,105542305,50,4091920.791625167,1102.9973965656498,105542305,879.6036036036036
336.0,2101010.101010101,0,2,0.0,0.0,198,104.0
136.0,981.2466766435882,0,1,0.0,0.0,182421,89.5
796.0,10.69566833480152,115560801,17,4452102.052554582,205.52631623874024,115560801,38.625
6550.0,76505.1860461021,113574,8,12572.979716534222,986.9001975883884,113574,482.72222222222223
194.0,4874.4460856720825,0,2,0.0,0.0,54160,66.0
743.0,21.275771390501525,60679351,10,4985354.393927552,234.95723015051055,60679351,64.55
2.0,0.1111015427993529,340762325,10,14988554.564920204,0.4216370213557839,90007751,0.5
238.0,4.6293145602002514,0,2,0.0,49.49747468305833,73661013,85.25
102.0,1293233.082706767,0,2,0.0,0.0,133,43.0
394.0,8.010126185033222,115478830,17,4494125.829554277,105.3009293134952,115478830,29.83870967741936
246.0,1282258.064516129,0,2,0.0,0.0,248,79.5
106.0,2391.2473794549264,0,1,0.0,0.0,61056,73.0
5224.0,186.54847154690407,32667113,16,8279150.69443086,924.8314200737102,32667113,234.3846153846154
35747.0,324.741103601379,118100233,32,14650296.181659484,686.7814180460633,118100233,504.6315789473685
5513.0,1036.3098750194044,5662399,10,1832610.7611688925,662.2158174559777,5662399,293.4
120.0,6819.8957342863705,0,2,0.0,0.0,30499,52.0
0.0,0.0,5163326,4,2916900.289796745,0.0,5163326,0.0
328.0,2649350.649350649,0,2,0.0,0.0,154,102.0
2266.0,19275.79713154371,139657,5,17640.704509268708,620.5551278223932,139657,244.72727272727272
430.0,5596.178859122755,0,2,0.0,0.0,91491,128.0
196.0,24422.26172569397,73130,7,11670.460706416006,74.08103670980854,73130,127.57142857142856
0.0,0.0,5146665,4,2862315.2844955777,0.0,5146665,0.0
94.0,222539.22967189728,0,2,0.0,0.0,701,39.0
229.0,4.854485799015949,0,2,0.0,38.89087296526012,65712418,79.75
112.0,1333333.3333333333,0,2,0.0,0.0,144,48.0
210.0,2733.64460433228,0,1,0.0,0.0,91453,125.0
46.0,32.05635849251655,181236735,6,2267385.506518466,26.558112382722783,5271965,18.77777777777778
5993.0,665.5165392510722,10171047,10,3326931.9924281216,648.0360820481864,10171047,322.3333333333333
162.0,1413793.103448276,0,2,0.0,0.0,174,61.5
78.0,2019.5110828813863,0,1,0.0,0.0,61401,62.0
72059.0,621.2336910319151,117604697,55,11179175.136100188,516.2108500699907,117604697,640.8771929824561
0.0,0.0,6250596,4,3211870.852790784,0.0,6250596,0.0
124.0,9007.881896659575,0,2,0.0,0.0,23979,54.0
71.0,4098.227354041307,0,1,0.0,0.0,30745,63.0
57.0,929.394471051259,0,1,0.0,0.0,105445,49.0
132.0,675.5067989759317,0,2,0.0,0.0,296074,50.0
164.0,1369696.9696969695,0,2,0.0,0.0,165,56.5
234.0,916167.6646706588,0,2,0.0,0.0,334,76.5
73851.0,12041.560575339448,6305495,30,1107373.4800499051,581.2710352929934,6305495,937.3827160493828
258.0,6773.9483858176645,0,4,17740.81909984241,0.0,60526,68.33333333333333
858.0,18320.567456216108,70631,5,13486.805280223582,383.7092649389639,70631,129.4
125.0,5546.934328259649,0,1,0.0,0.0,30287,84.0
662.0,2000000.0,0,2,0.0,0.0,375,187.5
3540.0,53.53826292464849,82352317,15,4846378.478223394,642.7516396942682,82352317,152.0344827586207
134.0,1650349.6503496503,0,2,0.0,0.0,143,59.0
0.0,0.0,130755308,3,3350308.698814484,0.0,4788590,0.0
884.0,33629.68689601855,0,4,17728.117478551787,0.0,31044,130.5
252.0,13965.546077939454,0,2,0.0,0.0,23916,83.5
164.0,6814.850033678038,0,4,26843.03496874624,0.0,50478,57.333333333333336
358.0,5865.022641715314,0,2,0.0,0.0,73316,107.5
35882.0,319.5390436882452,115694782,33,4804720.947094807,894.3578392731657,115694782,513.4583333333334
1643.0,5361.32031992906,342826,6,116889.79560808548,734.7719374064309,342826,167.0909090909091
210.0,7799.654285593828,0,4,19420.633897996224,0.0,47438,61.66666666666666
218.0,5422.486490529347,0,2,0.0,0.0,53481,72.5
4215.0,101.45304932380076,60333327,10,19974782.17827526,642.268399058035,60333327,340.05555555555554
0.0,0.0,5053814,4,2876711.5155260763,0.0,5053814,0.0
4897.0,87.52851396233171,65852826,16,4948360.754107905,628.9108347732913,65852826,185.93548387096772
1086.0,1354.4607859576554,1997843,9,689896.9831178602,332.08120779626864,1997843,159.1764705882353
168.0,1704697.9865771814,0,2,0.0,0.0,149,63.5
208.0,217.65857192170412,0,1,0.0,0.0,1176154,128.0
130.0,1092896.174863388,0,2,0.0,0.0,183,50.0
455.0,10.531949626642383,75199752,13,4807910.64801928,131.34718624063984,75199752,31.68
0.0,0.0,5207243,4,2965099.8182159625,0.0,5207243,0.0
104.0,1165562.9139072846,0,2,0.0,0.0,151,44.0
112.0,1142857.142857143,0,2,0.0,0.0,168,48.0
0.0,0.0,5992316,4,3396601.288215373,0.0,5992316,0.0
105.0,4733.344140055114,0,1,0.0,0.0,30845,73.0
214.0,1788819.8757763973,0,2,0.0,0.0,161,72.0
0.0,0.0,0,178,2008704.478787876,0.0,115496688,0.0
210.0,5057.186395833683,0,2,0.0,0.0,59717,75.5
154.0,4603.406520825411,0,2,0.0,0.0,49963,57.5
3318.0,614.0449141848525,10123038,7,4070815.1633322495,627.3212892928153,10123038,388.5
746.0,10.236867150436796,115367327,17,4475363.657010478,192.6163717513822,115367327,36.90625
4993.0,51.3365070649208,116077239,22,4987742.6253721295,500.86643613053695,116077239,141.88095238095238
188.0,1662650.6024096387,0,2,0.0,0.0,166,69.0
202.0,2388.5134218168987,0,1,0.0,0.0,110529,132.0
114.0,1180722.8915662651,0,2,0.0,0.0,166,49.0
46.0,34.11921252857484,181230579,6,2173620.538006968,26.558112382722783,4953221,18.77777777777778
158.0,1233333.3333333333,0,2,0.0,0.0,180,55.5
46.0,582278.4810126582,0,2,0.0,0.0,158,23.0
234.0,1709677.4193548388,0,2,0.0,0.0,186,79.5
170.0,506769.8259187621,0,2,0.0,0.0,517,65.5
0.0,0.0,5853297,4,3323161.177911327,0.0,5853297,0.0
193.0,3846.6596528143086,0,1,0.0,0.0,60832,117.0
228.0,12182.82641572845,0,2,0.0,0.0,23804,72.5
46.0,621621.6216216217,0,2,0.0,0.0,148,23.0
3710.0,775.7710275507628,5233503,10,1671695.306055652,659.9060539197985,5233503,238.8235294117647
3765.0,74.94656305133458,60963436,15,5113289.760904151,546.5324910161003,60963436,157.55172413793105
0.0,0.0,5835646,4,3221675.7025779816,0.0,5835646,0.0
260.0,13112.646633456532,0,4,17809.23508557662,0.0,31115,51.0
147.0,1455.3987124176697,0,1,0.0,0.0,134671,98.0
1124.0,463.9477242000901,4438000,5,2069407.1644379215,502.6680813419528,4438000,205.9
5549.0,55.55623695005791,115612582,24,5108915.962495779,479.03010129287696,115612582,136.6595744680851
96.0,1979.707993071022,0,2,0.0,0.0,80820,40.0
4776.0,61.52515338028471,119625870,24,4744236.288398453,380.1432786209718,119625870,171.1627906976744
109.0,201242.23602484472,0,1,0.0,0.0,805,81.0
102.0,5569.046462684151,0,2,0.0,0.0,30885,43.0
110.0,1323943.661971831,0,2,0.0,0.0,142,47.0
138.0,2.3437543985200584,268085400,6,31932007.82997432,23.0,117759779,27.6
264.0,1862068.9655172413,0,2,0.0,0.0,174,81.0
296.0,2205714.285714286,0,2,0.0,0.0,175,96.5
227.0,139.61916517161382,0,2,0.0,12.020815280171307,2334923,81.5
4709.0,5342.408127386641,981767,10,142011.56311987413,724.6064818723529,981767,291.3888888888889
480.0,2616113.744075829,0,2,0.0,0.0,211,138.0
188.0,1352941.1764705882,0,2,0.0,0.0,204,69.0
102.0,1131578.947368421,0,2,0.0,0.0,152,43.0
274.0,97.11958447953364,9514044,11,1639827.8415426554,38.24775691581023,9514044,42.0
162.0,1490909.0909090908,0,2,0.0,0.0,165,61.5
6363.0,61.9515109235542,115315993,24,5135933.327619914,544.3463970671615,115315993,158.75555555555556
4990.0,94.43517166805482,60845974,17,5009380.764115686,543.9541494158002,60845974,174.12121212121212
297.0,25.18608234459349,0,2,0.0,84.14570696119915,16120014,101.5
208.0,10559.880735464634,0,1,0.0,0.0,24148,127.5
158.0,1247191.0112359552,0,2,0.0,0.0,178,55.5
5384.0,138.93761359355773,62610835,36,9871121.719071714,318.3703349104424,62610835,111.52564102564102
122.0,6133.168042279712,0,2,0.0,0.0,30653,47.0
142.0,1266666.6666666665,0,2,0.0,0.0,180,57.0
3666.0,1979.933495464189,2223307,11,458717.89544584666,653.8243174548023,2223307,244.55555555555557
97.0,559.2397512374666,0,1,0.0,0.0,252128,70.5
5486.0,107.9044614249038,62768489,16,15062791.918009132,446.9834684332649,62768489,188.13888888888889
204.0,1823899.3710691824,0,2,0.0,0.0,159,72.5
84.0,522.4594356595419,0,1,0.0,0.0,237339,62.0
0.0,0.0,8891987,6,2003894.1571189084,0.0,8891987,0.0
46.0,464646.4646464647,0,2,0.0,0.0,198,23.0
6629.0,147.9592678491005,62672654,23,4549796.930564933,537.6145356004513,62672654,226.17073170731703
184.0,1214953.2710280374,0,2,0.0,0.0,214,65.0
2719.0,643.8063582500214,5209641,10,1665582.590069763,675.4259150096824,5209641,209.625
12076.0,29822.653697824757,434066,19,54558.9055334373,995.5979322231734,434066,359.5833333333333
98.0,6879.483199798649,0,1,0.0,0.0,23839,82.0
129.0,326959.84703632887,0,1,0.0,0.0,523,85.5
104.0,1197278.9115646258,0,2,0.0,0.0,147,44.0
2049.0,1806.8754952973627,2604496,11,635070.5786219443,415.36158946151966,2604496,235.3
100.0,1265.292588003281,0,1,0.0,0.0,114598,72.5
4214.0,311.35747730362925,15981630,11,3455452.8943145303,563.7737940957268,15981630,226.1818181818182
3776.0,8582.015964127422,481705,8,53322.24216787516,643.0649822751752,481705,258.375
102.0,934782.6086956522,0,2,0.0,0.0,184,43.0
124.0,3597.426781784324,0,1,0.0,0.0,47256,85.0
9984.0,528.005914356522,239331299,76,2226063.5383786364,57.99372202981795,118212691,538.0775862068965
388.0,2600000.0,0,2,0.0,0.0,200,130.0
192.0,3778.765111370245,0,1,0.0,0.0,67747,128.0
118.0,3619.763910953808,0,2,0.0,0.0,49727,45.0
274.0,1340909.0909090908,0,2,0.0,0.0,264,88.5
46.0,707692.3076923077,0,2,0.0,0.0,130,23.0
5423.0,578.052470140737,10691071,10,3235611.422433792,714.5100963441859,10691071,309.0
190.0,657.9898975861414,0,1,0.0,0.0,352589,116.0
114.0,1400000.0000000002,0,2,0.0,0.0,140,49.0
189.0,913.5364608522758,0,1,0.0,0.0,260526,119.0
796.0,10.706218402243495,115353522,17,4672216.503728152,205.52631623874024,115353522,38.59375
114.0,5104.712041884816,0,1,0.0,0.0,30560,78.0
154.0,1117647.0588235294,0,2,0.0,0.0,204,57.0
319.0,5.057841118154579,0,3,20723445.01549065,28.09507667427397,93518161,78.83333333333333
192.0,5.999872971439433,0,4,36951128.81234283,0.0,64001355,48.0
3950.0,775.6357636425704,6189761,13,660036.139730535,553.1948256731214,6189761,192.04
2342.0,350.8248119822202,16324387,15,2957121.4079205524,297.5014685838102,16324387,190.9
3906.0,725.6603128255639,5911857,11,1780524.8080517068,647.7406888562737,5911857,238.33333333333331
5063.0,259.7028767143012,30696618,16,4111574.35727558,628.0775715605803,30696618,274.8965517241379
222.0,3.1675117213679966,0,2,0.0,60.81118318204309,109549713,86.75
89647.0,793.2602749514969,115422394,72,3652506.573623012,766.9528909219808,115422394,635.8333333333334
114.0,1593495.9349593497,0,2,0.0,0.0,123,49.0
117.0,2974.2342579203364,0,1,0.0,0.0,60856,90.5
7471.0,89.74030238249668,118140899,29,4714961.838046243,418.36433330844,118140899,192.76363636363635
6880.0,1398.407263140462,5223085,9,1773920.8612803568,970.7380041634678,5223085,365.2
204.0,4366.883381401639,0,2,0.0,0.0,61371,67.0
3776.0,14075.012256904723,293712,8,27825.98045249901,663.3397463198019,293712,275.6
226.0,12845.64374191934,0,2,0.0,0.0,23977,77.0
46.0,534883.7209302326,0,2,0.0,0.0,172,23.0
46.0,356589.14728682174,0,2,0.0,0.0,258,23.0
1665.0,25.872169686560845,116998305,15,21104690.1695866,242.4022577152584,116998305,116.42307692307692
198.0,6065.474336486287,0,4,17759.87163054208,0.0,61001,61.66666666666666
120.0,1333333.3333333333,0,2,0.0,0.0,156,52.0
0.0,0.0,2682743,4,1437477.088900666,0.0,2682743,0.0
204.0,924137.9310344828,0,2,0.0,0.0,290,67.0
96.0,536912.7516778524,0,2,0.0,0.0,298,40.0
96.0,1926.7272753221916,0,1,0.0,0.0,70067,67.5
57456.0,121477.37420306107,481530,31,28757.860567076303,876.2554894033175,481530,899.9230769230769
344.0,14003.695419624622,0,2,0.0,0.0,30849,108.0
166.0,4408.928079360706,0,2,0.0,0.0,50806,56.0
0.0,0.1193297629072739,147210592,5,4788134.338792468,0.0,25140417,0.3333333333333333
0.0,0.0,5789872,5,1864325.848854933,0.0,5789872,0.0
152.0,7257.352013126341,0,2,0.0,0.0,31692,57.5
1107.0,1096.305406672457,10202449,12,2995511.2343915887,268.4884033385292,10202449,466.0416666666667
183.0,483739.83739837393,0,1,0.0,0.0,492,119.0
660.0,933.4346482786286,1814803,8,288420.86929140467,169.5321292768508,1814803,105.875
0.0,0.0,5931486,4,3336183.6016527927,0.0,5931486,0.0
3040.0,653.5928860481282,5200485,10,1653026.9263308295,785.0698482725386,5200485,169.95
102.0,1354330.7086614172,0,2,0.0,0.0,127,43.0
96.0,186915.8878504673,0,2,0.0,0.0,856,40.0
138.0,5970.149253731343,0,4,18875.023682104347,0.0,50585,50.333333333333336
648.0,8.177703552122466,0,6,46999604.922699146,78.5196366097891,105163998,86.0
154.0,1433962.2641509436,0,2,0.0,0.0,159,57.0
0.0,5678.646831848958,0,26,82407.54167145948,0.0,412070,90.0
81.0,4399.356512032568,0,1,0.0,0.0,30459,67.0
114.0,1010309.2783505156,0,2,0.0,0.0,194,49.0
536.0,12708.902586261676,0,2,0.0,0.0,47211,150.0
148.0,3385.0673820016605,0,2,0.0,0.0,62628,53.0
152.0,235175.8793969849,0,2,0.0,0.0,995,58.5
6245.0,60.44433080133129,116669337,24,5075399.884993571,531.5982650602048,116669337,150.04255319148936
298.0,1621.2580784528566,0,2,0.0,0.0,224517,91.0
214.0,4351.485698858132,0,2,0.0,0.0,62967,68.5
66.0,4993.757802746567,0,1,0.0,0.0,23229,58.0
2267.0,9228.159225080892,292366,5,52754.51957257628,1013.8332209984048,292366,269.8
154.0,6774.245087074612,0,2,0.0,0.0,31295,53.0
7368.0,69.71291800169975,115660056,25,5002715.049708108,775.7720365104551,115660056,179.17777777777778
200.0,9363.113235150688,0,2,0.0,0.0,30759,72.0
0.0,0.0,5462649,4,3105955.5931513254,0.0,5462649,0.0
182.0,1116071.4285714286,0,2,0.0,0.0,224,62.5
3142.0,629.0366206289928,5926523,10,1561181.3243063015,715.7210816139669,5926523,233.0
4189.0,8937.246847862949,524882,11,80138.21070680884,564.8509792749578,524882,203.95652173913044
77.0,4141.058927925856,0,1,0.0,0.0,30427,63.0
6639.0,116.00237049643668,65809000,18,4876701.629753866,692.1720448745979,65809000,218.11428571428573
276.0,1976744.186046512,0,2,0.0,0.0,172,85.0
166.0,4541.89191904982,0,2,0.0,0.0,49759,56.5
46.0,32.94632128004841,181419994,6,2238921.780738153,17.386365758424454,5129556,13.0
139.0,468531.4685314685,0,1,0.0,0.0,429,100.5
334.0,1745762.711864407,0,2,0.0,0.0,236,103.0
5049.0,963.5357541924312,5615775,9,1817031.518419805,830.4144977631581,5615775,338.1875
147.0,1715.6530768883472,0,1,0.0,0.0,110745,95.0
182.0,1373626.3736263737,0,2,0.0,0.0,182,62.5
0.0,0.0,5498543,4,3025594.2709722887,0.0,5498543,0.0
206.0,3.6036203236219135,0,2,0.0,52.32590180780452,86857097,78.25
370.0,4745.646245356353,0,2,0.0,0.0,93138,110.5
452.0,11224.339093191553,0,2,0.0,0.0,47397,133.0
92.0,50.58927088625108,180414477,7,1584904.99649,26.558112382722783,4249913,19.545454545454547
6294.0,19950.74580919598,357330,11,25636.20777749921,629.5448861172359,357330,324.04545454545456
70.0,4059.3184273414736,0,1,0.0,0.0,30547,62.0
264.0,1293233.082706767,0,2,0.0,0.0,266,86.0
8637.0,94.02771751951242,118167284,20,18481640.85521946,533.3776469685566,118167284,271.0
208.0,1642458.1005586593,0,2,0.0,0.0,179,73.5
3894.0,76.33281688689986,61323559,15,5193058.349258825,571.8427253748206,61323559,167.17857142857142
686581.0,28004.860328268365,24718495,298,553491.5520448921,859.5306901812359,24718495,988.9114285714286
282.0,5021.266540642722,0,1,0.0,0.0,67712,170.0
238.0,1180.8048365766106,0,2,0.0,0.0,254064,75.0
0.0,593.986554117519,486543,4,139163.63689676026,0.0,486543,36.125
108.0,2920.139723141183,0,1,0.0,0.0,54107,79.0
448.0,23222.857142857145,0,2,0.0,0.0,21875,127.0
376.0,1392.3071947166254,0,2,0.0,0.0,324641,113.0
298.0,2025974.025974026,0,2,0.0,0.0,231,117.0
311055.0,2702.9097802568654,117099358,136,2763675.600989533,976.9432074711594,117099358,1011.2108626198084
370.0,13891.544000509784,0,2,0.0,0.0,31386,109.0
3900.0,73.80177483198686,61570335,16,5014558.086534281,564.7986999175647,61570335,146.5806451612903
264.0,5227.324061824401,0,2,0.0,0.0,61982,81.0
1774.0,57.00737443873248,38609040,8,5165310.22757141,724.232467282893,38609040,157.21428571428572
859.0,469.0052413329173,2759031,6,720184.803336824,350.6852815084584,2759031,107.83333333333331
302.0,14025.282767797738,75150,6,13308.336981005552,135.0585058409873,75150,95.8181818181818
180.0,1556962.025316456,0,2,0.0,0.0,158,61.5
270.0,3430.981765341029,0,2,0.0,0.0,99097,85.0
6136.0,351.6473642407438,22525407,18,2821392.770571754,534.3390933355585,22525407,232.9705882352941
125.0,2849.6575814680336,0,1,0.0,0.0,65271,93.0
0.0,41333333.333333336,0,2,0.0,0.0,3,62.0
1325157.0,11138.130386340825,119240389,431,1601635.4722926975,854.3930103687748,119240389,1135.1410256410256
182.0,1358695.652173913,0,2,0.0,0.0,184,62.5
120527.0,744775.0848071061,163017,49,6144.868049606474,934.5488253753264,163017,1046.646551724138
3533.0,37.6074966223692,116412960,19,4744446.962072484,536.9639461004479,116412960,121.61111111111111
